mw_id,name,description,page_description,price,availability,brand,sku,category_id,category_name,category_path,category_url,image_main,photos_all,url
23350,Кулоны.,Кулон-разбитое сердце на кожаной верёвочке.Цена за 6 шт.,Кулон-разбитое сердце на кожаной верёвочке.Цена за 6 шт.,31.80,in stock,Кристалік,,,Каталог,Каталог,https://kristallik.com.ua/catalog/,https://cdn.gomw.co/b/product/gf21/dcgf/se21/dsc06973_710x533_crop.JPG,https://cdn.gomw.co/d/product/gf21/dcgf/se21/dsc06973.JPG,https://kristallik.com.ua/product/23350/kulony/
23351,Кулоны.,Кулон-разбитое сердце на кожаной верёвочке.Цена за 6 шт.,Кулон-разбитое сердце на кожаной верёвочке.Цена за 6 шт.,40.46,in stock,Кристалік,,,Каталог,Каталог,https://kristallik.com.ua/catalog/,https://cdn.gomw.co/b/product/ls21/2154/5454/dsc06975_710x533_crop.JPG,https://cdn.gomw.co/d/product/ls21/2154/5454/dsc06975.JPG,https://kristallik.com.ua/product/23351/kulony/
23525,Канекалон.Белый,Канекалон.Материал из сентетического моноволокна.Длина 60 см.Вес 100 г.Цена за 1 шт.,Канекалон.Материал из сентетического моноволокна.Длина 60 см.Вес 100 г.Цена за 1 шт.,74.20,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/5414/lsls/sdse/dsc08024_710x533_crop.JPG,https://cdn.gomw.co/d/product/5414/lsls/sdse/dsc08024.JPG|https://cdn.gomw.co/d/product/sd14/se37/se21/dsc07059.JPG,https://kristallik.com.ua/product/23525/kanekalon-belyy/
23544,Шкірянийй обруч для волосся. Чалма.,"Пластиковый обруч-Чалма,обтянут искусственной кожей.Ширина 4.5 см.Цена за 1 шт.","Пластиковый обруч-Чалма,обтянут искусственной кожей.Ширина 4.5 см.Цена за 1 шт.",53.00,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/b/product/sdzq/2154/54gf/dsc07065_710x533_crop.JPG,https://cdn.gomw.co/d/product/sdzq/2154/54gf/dsc07065.JPG,https://kristallik.com.ua/product/23544/shkiryaniyy-obruch-dlya-volossya-chalma/
23647,Невидимки для волосся. 4 см.,Металлическая невидимка для волос.Длина 3.5 см.Цена за 12 шт.,Металлическая невидимка для волос.Длина 3.5 см.Цена за 12 шт.,7.91,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/b/product/zqlk/zqzq/8521/dsc07110_710x533_crop.JPG,https://cdn.gomw.co/d/product/zqlk/zqzq/8521/dsc07110.JPG|https://cdn.gomw.co/d/product/seuh/lkkd/sdgf/dsc07111.JPG,https://kristallik.com.ua/product/23647/nevidimki-dlya-volossya-4-sm/
23651,Невидимки для волосся. 4 см.,Металлическая невидимка для волос.Длина 3.5 см.Цена за 12 шт.,Металлическая невидимка для волос.Длина 3.5 см.Цена за 12 шт.,7.91,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/b/product/azlk/54sd/lsuh/dsc07123_710x533_crop.JPG,https://cdn.gomw.co/d/product/azlk/54sd/lsuh/dsc07123.JPG|https://cdn.gomw.co/d/product/se85/5454/1485/dsc07125.JPG,https://kristallik.com.ua/product/23651/nevidimki-dlya-volossya-4-sm/
23736,Ланцюжок на шию,Одинарний ланцюжок на шию з легкого сплаву.Довжина:50 см.Ціна за 1 шт.,Одинарний ланцюжок на шию з легкого сплаву.Довжина:50 см.Ціна за 1 шт.,170.66,in stock,Кристалік,,2911,Ланцюжки оптом.,Каталог > Аксесуари для волосся оптом. > Біжутерія и аксесуари оптом. > Ланцюжки оптом.,https://kristallik.com.ua/catalog/2911/lancyuzhki-optom/,https://cdn.gomw.co/b/product/lkzq/se54/sd54/dsc07170_710x533_crop.JPG,https://cdn.gomw.co/d/product/lkzq/se54/sd54/dsc07170.JPG,https://kristallik.com.ua/product/23736/lancyuzhok-na-shiyu/
23770,Голка для бісеру №12,Голка для бісеру.Довжина 4.2 см. Номер 12.Ціна за 25 шт.,Голка для бісеру.Довжина 4.2 см. Номер 12.Ціна за 25 шт.,0.34,in stock,Кристалік,,2592,Все для виробів з Бісеру оптом.,Каталог > Аксесуари для волосся оптом. > Бісер оптом. > Все для виробів з Бісеру оптом.,https://kristallik.com.ua/catalog/2592/vse-dlya-virobiv-z-biseru-optom/,https://cdn.gomw.co/d/product/14sd/kdlk/se24/dsc06397_710x533_crop.JPG,https://cdn.gomw.co/d/product/14sd/kdlk/se24/dsc06397.JPG|https://cdn.gomw.co/d/product/94sd/14lk/8521/dsc07176.JPG,https://kristallik.com.ua/product/23770/golka-dlya-biseru-12/
23771,Обруч Чалма.,"Пластиковий обруч-Чалма, обтягнутий штучною шкірою. Ширина 4.5 см.Ціна за 1 шт.","Пластиковий обруч-Чалма, обтягнутий штучною шкірою. Ширина 4.5 см.Ціна за 1 шт.",53.00,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/b/product/8554/se14/24gf/dsc07177_710x533_crop.JPG,https://cdn.gomw.co/d/product/8554/se14/24gf/dsc07177.JPG|https://cdn.gomw.co/d/product/sdaz/dc24/54gf/dsc07178.JPG,https://kristallik.com.ua/product/23771/obruch-chalma/
23798,Невидимки для волосcя. 4 см.,"Зручні та надійні невидимки довжиною 4 см для укладання та закріплення волосся. Тонкі металеві заколки з антиковзким покриттям не залишають сліди і не ламають волосся. Ідеальні для створення причісок, укладок та повсякденного використання. Універсальні для всіх типів волосся.","Зручні та надійні невидимки довжиною 4 см для укладання та закріплення волосся. Тонкі металеві заколки з антиковзким покриттям не залишають сліди і не ламають волосся. Ідеальні для створення причісок, укладок та повсякденного використання. Універсальні для всіх типів волосся.",7.91,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/b/product/2121/se24/uh14/dsc07214_710x533_crop.JPG,https://cdn.gomw.co/d/product/2121/se24/uh14/dsc07214.JPG|https://cdn.gomw.co/d/product/kddc/kd14/se21/dsc07218.JPG,https://kristallik.com.ua/product/23798/nevidimki-dlya-voloscya-4-sm/
23809,Ланцюжок на шию,Одинарний ланцюжок на шию з легкого сплаву.Довжина:45 см.Ціна за 1 шт.,Одинарний ланцюжок на шию з легкого сплаву.Довжина:45 см.Ціна за 1 шт.,164.30,in stock,Кристалік,,2911,Ланцюжки оптом.,Каталог > Аксесуари для волосся оптом. > Біжутерія и аксесуари оптом. > Ланцюжки оптом.,https://kristallik.com.ua/catalog/2911/lancyuzhki-optom/,https://cdn.gomw.co/b/product/uhse/dcse/lk37/dsc07225_710x533_crop.JPG,https://cdn.gomw.co/d/product/uhse/dcse/lk37/dsc07225.JPG,https://kristallik.com.ua/product/23809/lancyuzhok-na-shiyu/
23858,Дитячий набир для волосся.,"Детский набор заколок для волос состоит из десяти упаковачек,в каждой упаковке две резиночки и две заколки тик-так.Цена за 10 уп.","Детский набор заколок для волос состоит из десяти упаковачек,в каждой упаковке две резиночки и две заколки тик-так.Цена за 10 уп.",1.54,in stock,Кристалік,,156,Аксесуари для волосся оптом.,Каталог > Аксесуари для волосся оптом.,https://kristallik.com.ua/catalog/156/aksesuari-dlya-volossya-optom/,https://cdn.gomw.co/d/product/azaz/94zq/94dc/dsc06033_710x533_crop.JPG,https://cdn.gomw.co/d/product/azaz/94zq/94dc/dsc06033.JPG|https://cdn.gomw.co/d/product/21lk/kd94/24kd/dsc06034.JPG|https://cdn.gomw.co/d/product/sesd/37se/gfsd/dsc07238.JPG|https://cdn.gomw.co/d/product/24uh/9424/sdzq/dsc07236.JPG,https://kristallik.com.ua/product/23858/dityachiy-nabir-dlya-volossya/
